"state1_name","state2_name","state1_fips","state2_fips","distance_km","state_comb","n","mig_5yago","mig_current"
"Virginia","Alabama",51,1,900.223449707031,5101,6,"Virginia","Alabama"
"Virginia","Nebraska",51,31,1850.35168457031,5131,1,"Virginia","Nebraska"
"Virginia","Nevada",51,32,3277.92749023438,5132,8,"Virginia","Nevada"
"Virginia","New Jersey",51,34,464.448699951172,5134,1,"Virginia","New Jersey"
"Virginia","South Carolina",51,45,443.803283691406,5145,8,"Virginia","South Carolina"
"Virginia","Arizona",51,4,2966.89892578125,5104,2,"Virginia","Arizona"
"Illinois","California",17,6,2637.08618164062,1706,30,"Illinois","California"
"Illinois","Wisconsin",17,55,514.055114746094,1755,24,"Illinois","Wisconsin"
"Illinois","Idaho",17,16,2138.65380859375,1716,4,"Illinois","Idaho"
"Illinois","Minnesota",17,27,807.8642578125,1727,11,"Illinois","Minnesota"
"Illinois","Iowa",17,19,425.518676757812,1719,20,"Illinois","Iowa"
"Illinois","Missouri",17,29,337.706451416016,1729,22,"Illinois","Missouri"
"Illinois","Oregon",17,41,2612.20458984375,1741,2,"Illinois","Oregon"
"Illinois","Michigan",17,26,572.092468261719,1726,4,"Illinois","Michigan"
"Illinois","Montana",17,30,1815.03784179688,1730,13,"Illinois","Montana"
"Illinois","Utah",17,49,1920.12744140625,1749,1,"Illinois","Utah"
"Illinois","Virginia",17,51,943.288269042969,1751,6,"Illinois","Virginia"
"Illinois","Texas",17,48,1319.66357421875,1748,36,"Illinois","Texas"
"Illinois","Louisiana",17,22,1033.73657226562,1722,3,"Illinois","Louisiana"
"Illinois","Florida",17,12,1415.63806152344,1712,11,"Illinois","Florida"
"Illinois","Kentucky",17,21,437.703674316406,1721,13,"Illinois","Kentucky"
"Illinois","Tennessee",17,47,527.745910644531,1747,21,"Illinois","Tennessee"
"Illinois","New York",17,36,1183.60180664062,1736,9,"Illinois","New York"
"Illinois","Georgia",17,13,971.129150390625,1713,7,"Illinois","Georgia"
"Illinois","Hawaii",17,15,6659.37353515625,1715,6,"Illinois","Hawaii"
"Illinois","Washington",17,53,2624.59326171875,1753,4,"Illinois","Washington"
"Illinois","Oklahoma",17,40,880.490417480469,1740,3,"Illinois","Oklahoma"
"Illinois","Alaska",17,2,4794.84375,1702,3,"Illinois","Alaska"
"Illinois","Colorado",17,8,1405.41772460938,1708,11,"Illinois","Colorado"
"Illinois","North Carolina",17,37,1010.71185302734,1737,7,"Illinois","North Carolina"
"Illinois","Indiana",17,18,248.941513061523,1718,21,"Illinois","Indiana"
"Illinois","Kansas",17,20,808.504516601562,1720,3,"Illinois","Kansas"
"Illinois","District of Columbia",17,11,1052.16760253906,1711,11,"Illinois","District of Columbia"
"Illinois","Rhode Island",17,44,1493.93664550781,1744,2,"Illinois","Rhode Island"
"Illinois","Wyoming",17,56,1559.76818847656,1756,17,"Illinois","Wyoming"
"Illinois","Mississippi",17,28,813.308227539062,1728,5,"Illinois","Mississippi"
"Illinois","Connecticut",17,9,1394.45776367188,1709,4,"Illinois","Connecticut"
"Illinois","New Hampshire",17,33,1510.69140625,1733,5,"Illinois","New Hampshire"
"Illinois","Ohio",17,39,544.438293457031,1739,1,"Illinois","Ohio"
"Illinois","Nebraska",17,31,907.0634765625,1731,4,"Illinois","Nebraska"
"Illinois","South Dakota",17,46,1030.45642089844,1746,4,"Illinois","South Dakota"
"Illinois","Nevada",17,32,2339.75390625,1732,9,"Illinois","Nevada"
"Illinois","New Jersey",17,34,1234.62683105469,1734,7,"Illinois","New Jersey"
"Illinois","North Dakota",17,38,1221.82897949219,1738,8,"Illinois","North Dakota"
"Illinois","South Carolina",17,45,1004.00012207031,1745,2,"Illinois","South Carolina"
"Illinois","Arizona",17,4,2084.83959960938,1704,17,"Illinois","Arizona"
"Illinois","Arkansas",17,5,639.817077636719,1705,15,"Illinois","Arkansas"
"Texas","California",48,6,1954.66528320312,4806,29,"Texas","California"
"Texas","Wisconsin",48,55,1674.8896484375,4855,1,"Texas","Wisconsin"
"Texas","Idaho",48,16,1959.48229980469,4816,11,"Texas","Idaho"
"Texas","Minnesota",48,27,1705.10717773438,4827,10,"Texas","Minnesota"
"Texas","Iowa",48,19,1289.8212890625,4819,12,"Texas","Iowa"
"Texas","Missouri",48,29,989.74560546875,4829,10,"Texas","Missouri"
"Texas","Maryland",48,24,2208.27856445312,4824,8,"Texas","Maryland"
"Texas","Oregon",48,41,2318.52319335938,4841,11,"Texas","Oregon"
"Texas","Michigan",48,26,1878.61083984375,4826,4,"Texas","Michigan"
"Texas","Montana",48,30,1946.46154785156,4830,12,"Texas","Montana"
"Texas","Utah",48,49,1419.61828613281,4849,4,"Texas","Utah"
"Texas","Virginia",48,51,1992.22302246094,4851,11,"Texas","Virginia"
"Texas","Illinois",48,17,1319.66357421875,4817,9,"Texas","Illinois"
"Texas","Louisiana",48,22,702.333984375,4822,46,"Texas","Louisiana"
"Texas","Florida",48,12,1651.53149414062,4812,19,"Texas","Florida"
"Texas","Kentucky",48,21,1448.98425292969,4821,1,"Texas","Kentucky"
"Texas","Tennessee",48,47,1294.43859863281,4847,17,"Texas","Tennessee"
"Texas","New York",48,36,2452.31030273438,4836,12,"Texas","New York"
"Texas","Georgia",48,13,1500.34350585938,4813,6,"Texas","Georgia"
"Texas","Hawaii",48,15,5778.88330078125,4815,8,"Texas","Hawaii"
"Texas","Delaware",48,10,2311.25024414062,4810,19,"Texas","Delaware"
"Texas","Washington",48,53,2525.87646484375,4853,5,"Texas","Washington"
"Texas","Oklahoma",48,40,490.669036865234,4840,48,"Texas","Oklahoma"
"Texas","West Virginia",48,54,1874.98571777344,4854,2,"Texas","West Virginia"
"Texas","Alaska",48,2,5116.810546875,4802,29,"Texas","Alaska"
"Texas","Pennsylvania",48,42,2188.73120117188,4842,4,"Texas","Pennsylvania"
"Texas","Colorado",48,8,1013.0673828125,4808,21,"Texas","Colorado"
"Texas","North Carolina",48,37,1917.28283691406,4837,8,"Texas","North Carolina"
"Texas","Indiana",48,18,1502.87927246094,4818,8,"Texas","Indiana"
"Texas","Kansas",48,20,788.667114257812,4820,11,"Texas","Kansas"
"Texas","District of Columbia",48,11,2181.748046875,4811,16,"Texas","District of Columbia"
"Texas","Rhode Island",48,44,2712.64721679688,4844,1,"Texas","Rhode Island"
"Texas","Wyoming",48,56,1476.05078125,4856,10,"Texas","Wyoming"
"Texas","Mississippi",48,28,918.976379394531,4828,12,"Texas","Mississippi"
"Texas","Massachusetts",48,25,2713.08764648438,4825,4,"Texas","Massachusetts"
"Texas","Connecticut",48,9,2615.93896484375,4809,3,"Texas","Connecticut"
"Texas","Vermont",48,50,2712.11059570312,4850,5,"Texas","Vermont"
"Texas","New Mexico",48,35,715.787902832031,4835,56,"Texas","New Mexico"
"Texas","Ohio",48,39,1778.83276367188,4839,5,"Texas","Ohio"
"Texas","Alabama",48,1,1183.39514160156,4801,4,"Texas","Alabama"
"Texas","Nebraska",48,31,1123.48461914062,4831,11,"Texas","Nebraska"
"Texas","South Dakota",48,46,1448.04309082031,4846,2,"Texas","South Dakota"
"Texas","Nevada",48,32,1794.65783691406,4832,2,"Texas","Nevada"
"Texas","New Jersey",48,34,2414.52661132812,4834,4,"Texas","New Jersey"
"Texas","North Dakota",48,38,1782.78991699219,4838,2,"Texas","North Dakota"
"Texas","South Carolina",48,45,1742.70922851562,4845,9,"Texas","South Carolina"
"Texas","Arizona",48,4,1195.5654296875,4804,10,"Texas","Arizona"
"Texas","Arkansas",48,5,744.83447265625,4805,50,"Texas","Arkansas"
"Louisiana","California",22,6,2616.68212890625,2206,5,"Louisiana","California"
"Louisiana","Idaho",22,16,2472.52587890625,2216,12,"Louisiana","Idaho"
"Louisiana","Missouri",22,29,818.069519042969,2229,1,"Louisiana","Missouri"
"Louisiana","Illinois",22,17,1033.73657226562,2217,2,"Louisiana","Illinois"
"Louisiana","Texas",22,48,702.333984375,2248,39,"Louisiana","Texas"
"Louisiana","Florida",22,12,953.436950683594,2212,6,"Louisiana","Florida"
"Louisiana","Kentucky",22,21,946.609375,2221,3,"Louisiana","Kentucky"
"Louisiana","Georgia",22,13,822.77197265625,2213,2,"Louisiana","Georgia"
"Louisiana","Hawaii",22,15,6481.21533203125,2215,8,"Louisiana","Hawaii"
"Louisiana","West Virginia",22,54,1334.37219238281,2254,1,"Louisiana","West Virginia"
"Louisiana","Alaska",22,2,5507.10546875,2202,1,"Louisiana","Alaska"
"Louisiana","Pennsylvania",22,42,1675.96496582031,2242,2,"Louisiana","Pennsylvania"
"Louisiana","Colorado",22,8,1522.32580566406,2208,2,"Louisiana","Colorado"
"Louisiana","District of Columbia",22,11,1614.59655761719,2211,6,"Louisiana","District of Columbia"
"Louisiana","Wyoming",22,56,1917.21008300781,2256,8,"Louisiana","Wyoming"
"Louisiana","Mississippi",22,28,287.287139892578,2228,36,"Louisiana","Mississippi"
"Louisiana","Maine",22,23,2529.03759765625,2223,5,"Louisiana","Maine"
"Louisiana","Ohio",22,39,1319.6875,2239,2,"Louisiana","Ohio"
"Louisiana","Alabama",22,1,519.960388183594,2201,4,"Louisiana","Alabama"
"Louisiana","Nebraska",22,31,1364.72277832031,2231,2,"Louisiana","Nebraska"
"Louisiana","Arkansas",22,5,434.16162109375,2205,9,"Louisiana","Arkansas"
"Florida","California",12,6,3562.08276367188,1206,15,"Florida","California"
"Florida","Wisconsin",12,55,1904.69396972656,1255,11,"Florida","Wisconsin"
"Florida","Idaho",12,16,3335.97680664062,1216,4,"Florida","Idaho"
"Florida","Minnesota",12,27,2223.38598632812,1227,4,"Florida","Minnesota"
"Florida","Iowa",12,19,1800.64111328125,1219,2,"Florida","Iowa"
"Florida","Missouri",12,29,1427.45202636719,1229,3,"Florida","Missouri"
"Florida","Maryland",12,24,1275.21545410156,1224,10,"Florida","Maryland"
"Florida","Oregon",12,41,3775.31518554688,1241,1,"Florida","Oregon"
"Florida","Michigan",12,26,1771.61376953125,1226,1,"Florida","Michigan"
"Florida","Montana",12,30,3120.61596679688,1230,12,"Florida","Montana"
"Florida","Virginia",12,51,1050.35290527344,1251,26,"Florida","Virginia"
"Florida","Illinois",12,17,1415.63806152344,1217,9,"Florida","Illinois"
"Florida","Texas",12,48,1651.53149414062,1248,19,"Florida","Texas"
"Florida","Louisiana",12,22,953.436950683594,1222,9,"Florida","Louisiana"
"Florida","Kentucky",12,21,1030.17895507812,1221,12,"Florida","Kentucky"
"Florida","Tennessee",12,47,888.083801269531,1247,34,"Florida","Tennessee"
"Florida","New York",12,36,1713.25866699219,1236,36,"Florida","New York"
"Florida","Georgia",12,13,460.66064453125,1213,19,"Florida","Georgia"
"Florida","Hawaii",12,15,7425.79296875,1215,1,"Florida","Hawaii"
"Florida","Delaware",12,10,1323.62341308594,1210,16,"Florida","Delaware"
"Florida","Washington",12,53,3879.31591796875,1253,5,"Florida","Washington"
"Florida","Oklahoma",12,40,1614.49536132812,1240,11,"Florida","Oklahoma"
"Florida","West Virginia",12,54,1131.52172851562,1254,10,"Florida","West Virginia"
"Florida","Alaska",12,2,6201.169921875,1202,7,"Florida","Alaska"
"Florida","Pennsylvania",12,42,1431.46008300781,1242,13,"Florida","Pennsylvania"
"Florida","Colorado",12,8,2418.20922851562,1208,11,"Florida","Colorado"
"Florida","North Carolina",12,37,834.159301757812,1237,76,"Florida","North Carolina"
"Florida","Kansas",12,20,1837.52380371094,1220,8,"Florida","Kansas"
"Florida","District of Columbia",12,11,1252.4892578125,1211,8,"Florida","District of Columbia"
"Florida","Rhode Island",12,44,1758.05322265625,1244,12,"Florida","Rhode Island"
"Florida","Wyoming",12,56,2756.14306640625,1256,2,"Florida","Wyoming"
"Florida","Mississippi",12,28,829.883117675781,1228,5,"Florida","Mississippi"
"Florida","Massachusetts",12,25,1798.30407714844,1225,6,"Florida","Massachusetts"
"Florida","Connecticut",12,9,1695.76196289062,1209,4,"Florida","Connecticut"
"Florida","Vermont",12,50,1929.19714355469,1250,15,"Florida","Vermont"
"Florida","Maine",12,23,2195.7880859375,1223,4,"Florida","Maine"
"Florida","New Hampshire",12,33,1938.27453613281,1233,5,"Florida","New Hampshire"
"Florida","New Mexico",12,35,2328.75268554688,1235,5,"Florida","New Mexico"
"Florida","Ohio",12,39,1302.51574707031,1239,13,"Florida","Ohio"
"Florida","Alabama",12,1,626.604187011719,1201,22,"Florida","Alabama"
"Florida","Nebraska",12,31,2129.42553710938,1231,3,"Florida","Nebraska"
"Florida","South Dakota",12,46,2363.19360351562,1246,11,"Florida","South Dakota"
"Florida","Nevada",12,32,3347.08056640625,1232,10,"Florida","Nevada"
"Florida","North Dakota",12,38,2611.57690429688,1238,4,"Florida","North Dakota"
"Florida","South Carolina",12,45,610.523376464844,1245,13,"Florida","South Carolina"
"Florida","Arizona",12,4,2832.1845703125,1204,9,"Florida","Arizona"
"Florida","Arkansas",12,5,1175.79272460938,1205,7,"Florida","Arkansas"
"Kentucky","California",21,6,3003.77416992188,2106,4,"Kentucky","California"
"Kentucky","Wisconsin",21,55,880.767944335938,2155,1,"Kentucky","Wisconsin"
"Kentucky","Iowa",21,19,862.469970703125,2119,1,"Kentucky","Iowa"
"Kentucky","Missouri",21,29,634.158203125,2129,7,"Kentucky","Missouri"
"Kentucky","Oregon",21,41,3030.48413085938,2141,4,"Kentucky","Oregon"
"Kentucky","Michigan",21,26,756.926940917969,2126,1,"Kentucky","Michigan"
"Kentucky","Illinois",21,17,437.703674316406,2117,22,"Kentucky","Illinois"
"Kentucky","Texas",21,48,1448.98425292969,2148,6,"Kentucky","Texas"
"Kentucky","Florida",21,12,1030.17895507812,2112,6,"Kentucky","Florida"
"Kentucky","Tennessee",21,47,208.447708129883,2147,24,"Kentucky","Tennessee"
"Kentucky","Georgia",21,13,570.413696289062,2113,3,"Kentucky","Georgia"
"Kentucky","Hawaii",21,15,7015.13427734375,2115,8,"Kentucky","Hawaii"
"Kentucky","West Virginia",21,54,427.547241210938,2154,10,"Kentucky","West Virginia"
"Kentucky","Colorado",21,8,1771.47106933594,2108,1,"Kentucky","Colorado"
"Kentucky","North Carolina",21,37,589.280212402344,2137,9,"Kentucky","North Carolina"
"Kentucky","Indiana",21,18,275.813385009766,2118,9,"Kentucky","Indiana"
"Kentucky","Kansas",21,20,1149.61096191406,2120,1,"Kentucky","Kansas"
"Kentucky","Wyoming",21,56,1976.32263183594,2156,5,"Kentucky","Wyoming"
"Kentucky","Massachusetts",21,25,1266.59704589844,2125,1,"Kentucky","Massachusetts"
"Kentucky","New Hampshire",21,33,1342.26428222656,2133,4,"Kentucky","New Hampshire"
"Kentucky","Ohio",21,39,375.376586914062,2139,12,"Kentucky","Ohio"
"Kentucky","Alabama",21,1,547.044067382812,2101,7,"Kentucky","Alabama"
"Kentucky","Nevada",21,32,2722.71923828125,2132,2,"Kentucky","Nevada"
"Kentucky","South Carolina",21,45,566.712219238281,2145,11,"Kentucky","South Carolina"
"Kentucky","Arizona",21,4,2393.66015625,2104,2,"Kentucky","Arizona"
"Tennessee","California",47,6,2948.72607421875,4706,1,"Tennessee","California"
"Tennessee","Iowa",47,19,926.491394042969,4719,1,"Tennessee","Iowa"
"Tennessee","Missouri",47,29,608.783020019531,4729,2,"Tennessee","Missouri"
"Tennessee","Michigan",47,26,946.806396484375,4726,2,"Tennessee","Michigan"
"Tennessee","Montana",47,30,2291.61889648438,4730,2,"Tennessee","Montana"
"Tennessee","Virginia",47,51,697.855041503906,4751,5,"Tennessee","Virginia"
"Tennessee","Illinois",47,17,527.745910644531,4717,1,"Tennessee","Illinois"
"Tennessee","Texas",47,48,1294.43859863281,4748,7,"Tennessee","Texas"
"Tennessee","Louisiana",47,22,747.230163574219,4722,7,"Tennessee","Louisiana"
"Tennessee","Florida",47,12,888.083801269531,4712,4,"Tennessee","Florida"
"Tennessee","Kentucky",47,21,208.447708129883,4721,10,"Tennessee","Kentucky"
"Tennessee","Georgia",47,13,447.266265869141,4713,13,"Tennessee","Georgia"
"Tennessee","Washington",47,53,3082.72607421875,4753,1,"Tennessee","Washington"
"Tennessee","West Virginia",47,54,593.729309082031,4754,5,"Tennessee","West Virginia"
"Tennessee","Alaska",47,2,5319.89453125,4702,10,"Tennessee","Alaska"
"Tennessee","Colorado",47,8,1727.46020507812,4708,1,"Tennessee","Colorado"
"Tennessee","North Carolina",47,37,647.906799316406,4737,4,"Tennessee","North Carolina"
"Tennessee","Indiana",47,18,448.763214111328,4718,4,"Tennessee","Indiana"
"Tennessee","District of Columbia",47,11,890.78369140625,4711,2,"Tennessee","District of Columbia"
"Tennessee","Wyoming",47,56,1979.4306640625,4756,4,"Tennessee","Wyoming"
"Tennessee","Mississippi",47,28,461.865325927734,4728,11,"Tennessee","Mississippi"
"Tennessee","New Hampshire",47,33,1529.13659667969,4733,3,"Tennessee","New Hampshire"
"Tennessee","New Mexico",47,35,1801.49719238281,4735,4,"Tennessee","New Mexico"
"Tennessee","Ohio",47,39,582.663269042969,4739,8,"Tennessee","Ohio"
"Tennessee","Alabama",47,1,345.590606689453,4701,36,"Tennessee","Alabama"
"Tennessee","Nevada",47,32,2683.16723632812,4732,4,"Tennessee","Nevada"
"Tennessee","New Jersey",47,34,1129.56579589844,4734,18,"Tennessee","New Jersey"
"Tennessee","South Carolina",47,45,543.074645996094,4745,4,"Tennessee","South Carolina"
"Tennessee","Arkansas",47,5,562.686279296875,4705,5,"Tennessee","Arkansas"
"New York","California",36,6,3753.0263671875,3606,33,"New York","California"
"New York","Wisconsin",36,55,1176.74304199219,3655,7,"New York","Wisconsin"
"New York","Idaho",36,16,3120.9873046875,3616,5,"New York","Idaho"
"New York","Minnesota",36,27,1530.13317871094,3627,1,"New York","Minnesota"
"New York","Iowa",36,19,1475.2119140625,3619,2,"New York","Iowa"
"New York","Missouri",36,29,1515.16723632812,3629,4,"New York","Missouri"
"New York","Maryland",36,24,446.571105957031,3624,14,"New York","Maryland"
"New York","Oregon",36,41,3594.3544921875,3641,3,"New York","Oregon"
"New York","Montana",36,30,2700.390625,3630,2,"New York","Montana"
"New York","Utah",36,49,3032.74291992188,3649,2,"New York","Utah"
"New York","Virginia",36,51,663.864013671875,3651,5,"New York","Virginia"
"New York","Illinois",36,17,1183.60180664062,3617,4,"New York","Illinois"
"New York","Texas",36,48,2452.31030273438,3648,21,"New York","Texas"
"New York","Louisiana",36,22,1965.02416992188,3622,8,"New York","Louisiana"
"New York","Florida",36,12,1713.25866699219,3612,50,"New York","Florida"
"New York","Kentucky",36,21,1024.69030761719,3621,2,"New York","Kentucky"
"New York","Tennessee",36,47,1217.86804199219,3647,2,"New York","Tennessee"
"New York","Georgia",36,13,1338.96020507812,3613,45,"New York","Georgia"
"New York","Hawaii",36,15,7762.31591796875,3615,2,"New York","Hawaii"
"New York","Delaware",36,10,437.617828369141,3610,19,"New York","Delaware"
"New York","Washington",36,53,3512.47778320312,3653,1,"New York","Washington"
"New York","West Virginia",36,54,642.770446777344,3654,3,"New York","West Virginia"
"New York","Alaska",36,2,5201.4970703125,3602,2,"New York","Alaska"
"New York","Pennsylvania",36,42,297.262390136719,3642,39,"New York","Pennsylvania"
"New York","Colorado",36,8,2546.3994140625,3608,4,"New York","Colorado"
"New York","North Carolina",36,37,879.55029296875,3637,24,"New York","North Carolina"
"New York","Indiana",36,18,959.433715820312,3618,8,"New York","Indiana"
"New York","Kansas",36,20,1983.36401367188,3620,1,"New York","Kansas"
"New York","District of Columbia",36,11,465.807067871094,3611,56,"New York","District of Columbia"
"New York","Rhode Island",36,44,355.828155517578,3644,21,"New York","Rhode Island"
"New York","Wyoming",36,56,2591.77099609375,3656,4,"New York","Wyoming"
"New York","Mississippi",36,28,1678.80297851562,3628,2,"New York","Mississippi"
"New York","Massachusetts",36,25,316.359924316406,3625,30,"New York","Massachusetts"
"New York","Connecticut",36,9,271.072814941406,3609,65,"New York","Connecticut"
"New York","Vermont",36,50,261.248626708984,3650,14,"New York","Vermont"
"New York","Maine",36,23,567.1728515625,3623,10,"New York","Maine"
"New York","New Hampshire",36,33,328.007781982422,3633,7,"New York","New Hampshire"
"New York","New Mexico",36,35,2802.92553710938,3635,2,"New York","New Mexico"
"New York","Ohio",36,39,673.479248046875,3639,8,"New York","Ohio"
"New York","Alabama",36,1,1502.14282226562,3601,5,"New York","Alabama"
"New York","Nebraska",36,31,1998.93115234375,3631,5,"New York","Nebraska"
"New York","South Dakota",36,46,1987.45983886719,3646,4,"New York","South Dakota"
"New York","Nevada",36,32,3433.37915039062,3632,3,"New York","Nevada"
"New York","New Jersey",36,34,314.084289550781,3634,22,"New York","New Jersey"
"New York","North Dakota",36,38,2010.01159667969,3638,7,"New York","North Dakota"
"New York","South Carolina",36,45,1107.51635742188,3645,13,"New York","South Carolina"
"New York","Arizona",36,4,3257.96728515625,3604,1,"New York","Arizona"
"New York","Arkansas",36,5,1711.89379882812,3605,2,"New York","Arkansas"
"Georgia","California",13,6,3304.87622070312,1306,7,"Georgia","California"
"Georgia","Wisconsin",13,55,1448.50183105469,1355,2,"Georgia","Wisconsin"
"Georgia","Idaho",13,16,2985.6044921875,1316,7,"Georgia","Idaho"
"Georgia","Minnesota",13,27,1777.47973632812,1327,5,"Georgia","Minnesota"
"Georgia","Missouri",13,29,1034.5693359375,1329,1,"Georgia","Missouri"
"Georgia","Maryland",13,24,931.561096191406,1324,6,"Georgia","Maryland"
"Georgia","Michigan",13,26,1312.34875488281,1326,7,"Georgia","Michigan"
"Georgia","Virginia",13,51,687.224670410156,1351,21,"Georgia","Virginia"
"Georgia","Illinois",13,17,971.129150390625,1317,1,"Georgia","Illinois"
"Georgia","Texas",13,48,1500.34350585938,1348,21,"Georgia","Texas"
"Georgia","Louisiana",13,22,822.77197265625,1322,7,"Georgia","Louisiana"
"Georgia","Florida",13,12,460.66064453125,1312,36,"Georgia","Florida"
"Georgia","Kentucky",13,21,570.413696289062,1321,1,"Georgia","Kentucky"
"Georgia","Tennessee",13,47,447.266265869141,1347,15,"Georgia","Tennessee"
"Georgia","New York",13,36,1338.96020507812,1336,2,"Georgia","New York"
"Georgia","Delaware",13,10,1005.20257568359,1310,1,"Georgia","Delaware"
"Georgia","Washington",13,53,3512.38134765625,1353,9,"Georgia","Washington"
"Georgia","Oklahoma",13,40,1334.15234375,1340,6,"Georgia","Oklahoma"
"Georgia","West Virginia",13,54,714.383178710938,1354,2,"Georgia","West Virginia"
"Georgia","Alaska",13,2,5765.75,1302,5,"Georgia","Alaska"
"Georgia","Pennsylvania",13,42,1044.27685546875,1342,1,"Georgia","Pennsylvania"
"Georgia","Colorado",13,8,2109.18798828125,1308,14,"Georgia","Colorado"
"Georgia","North Carolina",13,37,508.275970458984,1337,17,"Georgia","North Carolina"
"Georgia","Indiana",13,18,846.225830078125,1318,8,"Georgia","Indiana"
"Georgia","Kansas",13,20,1497.93664550781,1320,3,"Georgia","Kansas"
"Georgia","District of Columbia",13,11,905.427795410156,1311,10,"Georgia","District of Columbia"
"Georgia","Mississippi",13,28,583.212036132812,1328,10,"Georgia","Mississippi"
"Georgia","Connecticut",13,9,1375.59655761719,1309,2,"Georgia","Connecticut"
"Georgia","Vermont",13,50,1577.34155273438,1350,5,"Georgia","Vermont"
"Georgia","New Hampshire",13,33,1603.36804199219,1333,1,"Georgia","New Hampshire"
"Georgia","New Mexico",13,35,2107.19067382812,1335,2,"Georgia","New Mexico"
"Georgia","Ohio",13,39,853.017822265625,1339,1,"Georgia","Ohio"
"Georgia","Alabama",13,1,318.197570800781,1301,17,"Georgia","Alabama"
"Georgia","Nebraska",13,31,1751.88195800781,1331,6,"Georgia","Nebraska"
"Georgia","Nevada",13,32,3059.83862304688,1332,2,"Georgia","Nevada"
"Georgia","New Jersey",13,34,1147.50012207031,1334,3,"Georgia","New Jersey"
"Georgia","South Carolina",13,45,275.404968261719,1345,11,"Georgia","South Carolina"
"Georgia","Arizona",13,4,2616.63696289062,1304,3,"Georgia","Arizona"
"Georgia","Arkansas",13,5,869.35986328125,1305,3,"Georgia","Arkansas"
"Hawaii","California",15,6,4022.67236328125,1506,11,"Hawaii","California"
"Hawaii","Idaho",15,16,4674.7900390625,1516,10,"Hawaii","Idaho"
"Hawaii","Minnesota",15,27,6265.0771484375,1527,1,"Hawaii","Minnesota"
"Hawaii","Iowa",15,19,6298.9150390625,1519,1,"Hawaii","Iowa"
"Hawaii","Missouri",15,29,6383.2958984375,1529,2,"Hawaii","Missouri"
"Hawaii","Oregon",15,41,4222.3642578125,1541,5,"Hawaii","Oregon"
"Hawaii","Utah",15,49,4742.1240234375,1549,11,"Hawaii","Utah"
"Hawaii","Virginia",15,51,7583.72314453125,1551,2,"Hawaii","Virginia"
"Hawaii","Texas",15,48,5778.88330078125,1548,3,"Hawaii","Texas"
"Hawaii","Louisiana",15,22,6481.21533203125,1522,6,"Hawaii","Louisiana"
"Hawaii","Florida",15,12,7425.79296875,1512,8,"Hawaii","Florida"
"Hawaii","New York",15,36,7762.31591796875,1536,8,"Hawaii","New York"
"Hawaii","Georgia",15,13,7253.84326171875,1513,2,"Hawaii","Georgia"
"Hawaii","Washington",15,53,4412.0478515625,1553,4,"Hawaii","Washington"
"Hawaii","Colorado",15,8,5254.52099609375,1508,1,"Hawaii","Colorado"
"Hawaii","New Mexico",15,35,5149.22265625,1535,3,"Hawaii","New Mexico"
"Hawaii","Nebraska",15,31,5773.96875,1531,5,"Hawaii","Nebraska"
"Hawaii","South Dakota",15,46,5780.69775390625,1546,5,"Hawaii","South Dakota"
"Hawaii","Nevada",15,32,4331.310546875,1532,3,"Hawaii","Nevada"
"Hawaii","South Carolina",15,45,7464.1474609375,1545,9,"Hawaii","South Carolina"
"Delaware","Wisconsin",10,55,1351.54443359375,1055,2,"Delaware","Wisconsin"
"Delaware","Maryland",10,24,107.414123535156,1024,17,"Delaware","Maryland"
"Delaware","Florida",10,12,1323.62341308594,1012,1,"Delaware","Florida"
"Delaware","Pennsylvania",10,42,286.563262939453,1042,5,"Delaware","Pennsylvania"
"Delaware","North Carolina",10,37,502.778778076172,1037,1,"Delaware","North Carolina"
"Delaware","District of Columbia",10,11,131.572555541992,1011,1,"Delaware","District of Columbia"
"Delaware","North Dakota",10,38,2217.51977539062,1038,5,"Delaware","North Dakota"
"Washington","California",53,6,1138.64367675781,5306,22,"Washington","California"
"Washington","Idaho",53,16,567.113464355469,5316,48,"Washington","Idaho"
"Washington","Minnesota",53,27,1986.92810058594,5327,3,"Washington","Minnesota"
"Washington","Iowa",53,19,2200.96630859375,5319,8,"Washington","Iowa"
"Washington","Missouri",53,29,2478.38452148438,5329,4,"Washington","Missouri"
"Washington","Oregon",53,41,384.422760009766,5341,14,"Washington","Oregon"
"Washington","Michigan",53,26,2716.66284179688,5326,1,"Washington","Michigan"
"Washington","Montana",53,30,820.829406738281,5330,34,"Washington","Montana"
"Washington","Utah",53,49,1146.47180175781,5349,5,"Washington","Utah"
"Washington","Virginia",53,51,3545.01806640625,5351,6,"Washington","Virginia"
"Washington","Illinois",53,17,2624.59326171875,5317,7,"Washington","Illinois"
"Washington","Texas",53,48,2525.87646484375,5348,15,"Washington","Texas"
"Washington","Louisiana",53,22,3033.23413085938,5322,5,"Washington","Louisiana"
"Washington","Florida",53,12,3879.31591796875,5312,6,"Washington","Florida"
"Washington","Tennessee",53,47,3082.72607421875,5347,3,"Washington","Tennessee"
"Washington","New York",53,36,3512.47778320312,5336,7,"Washington","New York"
"Washington","Georgia",53,13,3512.38134765625,5313,7,"Washington","Georgia"
"Washington","Hawaii",53,15,4412.0478515625,5315,14,"Washington","Hawaii"
"Washington","Delaware",53,10,3709.77099609375,5310,3,"Washington","Delaware"
"Washington","Alaska",53,2,2658.04638671875,5302,9,"Washington","Alaska"
"Washington","Colorado",53,8,1525.32897949219,5308,14,"Washington","Colorado"
